邱悦泰	191028	44	38	24	11	29
金欢克	191029	38	37	29	17	22
喻凤雪	191030	35	38	26	11	30
萧文梦	191031	44	38	28	15	30
郑惠	191032	38	37	28	10	24
史行月	191033	45	40	24	16	29
殷朋	191034	40	36	28	13	23
费惠琳	191035	39	41	29	16	20
麻纯	191036	41	42	27	15	20
湛琬	191037	35	42	29	10	23
茅全	191038	44	43	29	13	25
黄源	191101	43	43	28	18	25
窦宁枫	191102	35	40	28	17	20
盛倩渊	191103	39	39	28	16	23
邹君	191104	42	36	27	15	23
娄时毓	191105	41	43	24	18	23
邱妍	191106	39	45	28	15	29
元晓美	191107	44	40	24	11	28
臧浩娟	191108	40	35	27	15	29
强佳瑶	191109	42	37	29	17	23
汤霄	191110	39	39	24	11	22
锺澜云	191111	35	41	30	18	24
杜佩玲	191112	40	41	26	10	23
范钧雪	191113	36	43	24	11	21
谈浩荣	191114	39	43	29	11	23
胡茹荔	191115	37	41	29	15	22
卞德	191116	37	36	29	10	27
彭旭德	191117	35	45	25	12	29
锺瑞琳	191118	39	39	29	18	27
杨家	191119	36	45	28	14	21
汤娅	191120	38	39	27	11	27
潘依霄	191121	38	45	29	12	22
郑言羽	191122	42	36	25	11	28
孟素瑶	191123	40	36	25	13	25
阮行	191124	35	43	26	12	24
汤婷宜	191125	44	41	30	12	28
云珠佳	191126	43	42	30	18	29
汤姬婷	191127	45	39	25	14	21
谈玉	191128	41	40	24	11	25
褚清梦	191129	37	40	26	14	26
祝媛	191130	42	37	29	17	21
潘贞冠	191131	38	44	24	17	27
庞娅悦	191132	41	42	24	17	24
颜琦艺	191133	43	41	27	13	28
危铭慧	191134	41	38	24	17	20
虞雨	191135	41	36	30	16	29
倪怡	191136	38	40	24	11	25
杨允薇	191201	38	41	26	12	22
郎雪珊	191202	38	35	28	11	20
彭芸清	191203	39	45	24	13	22
秦婉秋	191204	43	37	25	13	21
臧泽宜	191205	35	41	27	12	21
项美素	191206	45	39	24	15	27
蓝莲致	191207	36	44	29	14	27
伍露	191208	44	40	26	11	25
毛欢翔	191209	44	37	30	15	21
管辰萱	191210	45	45	25	16	26
张薇言	191211	45	41	30	17	20
臧纨	191212	43	42	25	18	22
殷冰君	191213	37	40	24	17	25
姚萱德	191214	37	40	26	15	25
范楠妍	191215	36	35	30	10	24
于雁佳	191216	38	40	25	11	23
邱德亚	191217	41	41	29	12	28
郑维菁	191218	43	44	26	17	29
梁琳泽	191219	40	37	24	12	22
金美	191220	45	38	30	16	21
金时倩	191221	35	35	27	18	21
雷姣	191222	44	45	26	16	21
于倩晴	191223	44	43	27	12	23
屈希航	191224	43	38	25	13	23
沈羽慧	191225	43	38	25	16	26
酆莎蕊	191226	44	37	29	18	30
林影倩	191227	39	44	29	16	29
鲁致钧	191228	41	41	28	18	26
褚雨萍	191229	37	45	25	17	30
窦钊梁	191230	41	44	24	10	28
鲍真悦	191231	38	45	26	16	29
陶一美	191232	36	35	30	18	22
乐妍	191233	40	42	26	12	27
戴亨芳	191234	41	35	30	11	22
褚芝	191235	41	40	26	15	26
褚悦	191236	45	44	28	14	25
麻婕环	191237	41	41	30	16	25
乐柔	191238	38	41	29	11	23
邱琛和	191301	35	42	25	10	27
张寒时	191302	41	39	28	18	23
蔡允亚	191303	35	44	26	14	29
齐梁瑶	191304	35	39	29	18	22
韩瑶浩	191305	39	39	24	13	29
章克镇	191306	35	44	24	18	29
屈元纯	191307	37	45	30	17	29
路华	191308	44	44	29	13	24
柳纨建	191309	45	45	24	18	25
蒋钊素	191310	40	43	27	13	27
闵寒	191311	40	44	28	12	24
夏环苑	191312	43	36	26	10	20
狄鸣灵	191313	38	38	25	16	20
时朗	191314	39	40	27	16	22
任艳	191315	37	38	28	15	27
蒋泽月	191316	41	45	25	14	20
闵美欣	191317	38	44	28	14	23
苏贞艺	191318	45	36	30	13	24
阮莹亨	191319	35	36	28	13	29
茅先	191320	37	39	29	17	21
毕铭茗	191321	40	41	29	11	20
谢怡悦	191322	44	37	24	11	20
闵茜思	191323	42	37	28	14	22
姜梁月	191324	42	44	30	10	27
薛钧媛	191325	42	35	27	11	27
禹贞	191326	43	35	24	13	23
葛宁	191327	39	42	24	13	27
舒香德	191328	36	40	27	18	25
水萍晨	191329	42	40	24	12	24
吕薇洁	191330	35	36	24	11	24
康淑育	191331	41	37	26	17	22
汪镇艳	191332	44	41	28	16	27
茅佳斌	191333	38	37	25	16	23
闵琛	191334	36	40	25	18	20
和琰仪	191335	39	35	25	12	23
韩钧飘	191336	36	45	30	14	30
戴佳悦	191337	37	37	27	18	24
田云	191338	39	36	26	11	22
郎妹	191339	45	43	25	16	26
伏伊莹	191340	35	37	28	13	21
熊珍雁	191401	37	41	29	16	21
邱翰悦	191402	39	38	27	16	26
姚露	191403	38	35	27	12	22
安雄萱	191404	40	44	29	17	30
计琰	191405	35	40	24	16	26
樊叶	191406	38	45	27	15	24
范纨媛	191407	36	36	24	12	25
于爽	191408	42	36	25	16	23
霍琳希	191409	38	44	26	13	26
毛琴亚	191410	39	38	28	18	24
章融羽	191411	45	43	30	11	22
沈纯致	191412	39	39	29	16	27
凌美莉	191413	38	37	27	18	24
莫妍菲	191414	40	39	26	10	26
臧源眉	191415	37	42	30	15	20
王青希	191416	36	41	29	17	28
倪一	191417	35	44	29	17	25
谈朗皑	191418	43	36	28	14	23
夏希文	191419	44	42	29	17	25
刁瑞	191420	37	35	30	11	22
酆贞环	191421	43	35	29	11	20
俞钊珠	191422	44	40	24	16	29
毕朋蓓	191423	44	37	26	17	24
霍露	191424	43	38	27	17	25
张和雪	191425	45	45	27	16	23
卞卿	191426	36	45	27	18	24
骆蓓菁	191427	45	43	25	18	20
余秀莎	191428	36	40	27	14	29
韦锦	191429	41	43	28	14	21
常婕娅	191430	41	45	26	12	29
万君怡	191431	45	45	24	16	23
顾珊	191432	44	45	26	11	27
何柔楠	191501	40	41	25	18	27
马树淳	191502	39	37	30	12	21
萧艳	191503	44	44	26	13	26
乐一涵	191504	42	44	27	17	29
平可楠	191505	35	43	29	17	25
霍鹏	191506	40	37	29	12	20
熊贞筠	191507	35	36	25	11	21
李若琴	191508	40	35	28	15	20
金琰钧	191509	39	40	28	15	20
项羽梦	191510	45	44	24	14	26
安园莹	191511	38	38	28	16	23
康元莹	191512	39	41	27	14	23
倪德美	191513	42	38	29	14	24
吴琳珊	191514	44	41	27	11	26
孙佩莲	191515	43	37	29	12	28
时启朗	191516	35	35	24	13	30
秦素	191517	41	39	30	11	29
严莹先	191518	36	40	28	14	26
方灵晓	191519	44	38	26	12	24
汤弘梦	191520	35	40	26	10	30
伍美昭	191521	42	40	28	12	21
闵艳嘉	191522	38	38	29	18	24
严淑奇	191523	40	44	26	13	23
田钧	191524	44	45	27	18	21
童源德	191525	39	36	24	10	24
邹娅	191526	36	42	29	16	23
高希	191527	39	44	29	10	24
水允兰	191528	38	40	28	15	20
邬菁亚	191529	39	43	25	15	29
麻元奇	191530	42	36	28	15	25
平楠	191531	44	37	29	10	25
高凤	191532	43	45	25	10	23
庞瑶枝	191533	37	41	28	11	30
余荷佩	191534	42	41	24	14	22
凌爽倩	191535	38	35	28	18	27
曹娜晗	191536	39	42	29	16	20
窦清云	191601	41	37	30	10	20
董伊雪	191602	40	40	24	12	30
纪妹亚	191603	40	42	25	14	26
伏凡悦	191604	41	38	29	14	22
郑倩泰	191605	41	44	30	11	29
郑晓沫	191606	42	35	27	12	25
尤露黛	191607	45	42	24	15	28
韦珠	191608	36	43	29	11	20
史维素	191609	36	45	27	18	27
鲍纯瑶	191610	35	42	24	13	23
岑旭亮	191611	43	41	25	12	23
阮风怡	191612	36	45	29	12	21
余琴锦	191613	36	41	25	15	22
任咏梦	191614	41	40	24	18	26
卢朗兰	191615	43	40	30	14	28
伍瑛萍	191616	45	44	25	12	28
尹眉	191617	45	40	26	10	24
支淑	191618	38	38	24	10	26
雷云丹	191619	40	42	25	14	24
华铭锦	191620	39	41	25	16	22
颜行铭	191621	43	39	25	16	25
酆瑶	191622	35	44	27	12	28
薛之荔	191623	42	45	27	18	22
伏美丹	191624	45	45	28	18	27
管元灵	191625	45	44	24	14	22
蔡筠	191626	38	43	28	15	27
闵若	191627	40	42	25	12	21
董姣	191628	40	43	30	14	20
马宜	191629	42	35	24	16	29
尹羽	191630	45	42	27	14	28
郑宜士	191631	37	36	29	14	25
姜毓德	191632	44	44	27	17	27
葛云	180101	50	50	40	24	44
昌悦宁	180102	50	50	37	26	43
卢怡希	180103	50	50	35	26	41
宋丽	180104	50	50	39	27	40
郎霞莉	180105	50	50	38	30	41
祁晶	180106	50	50	39	30	40
霍凝	180107	50	50	37	24	41
皮淳腾	180108	50	50	40	28	40
齐雪	180109	50	50	35	26	41
昌兰霭	180110	50	50	35	29	40
奚锦露	180111	50	50	40	24	42
尤妤婷	180112	50	50	35	27	44
禹时涵	180113	50	50	37	29	42
禹洁悦	180114	50	50	38	25	39
章梁奕	180115	50	50	40	24	42
任轮彤	180116	50	50	35	28	45
强楠	180117	50	50	40	24	45
秦瑗弘	180118	50	50	39	24	43
安晗静	180119	50	50	38	23	39
窦策依	180120	50	50	38	30	40
尹姣欣	180121	50	50	35	30	40
吕枝婷	180122	50	50	36	29	43
颜先茗	180123	50	50	39	29	45
毛婷岚	180124	50	50	36	27	44
昌凡秀	180125	50	50	35	24	42
郎英怡	180126	50	50	40	25	40
湛毓彤	180127	50	50	40	25	40
李静	180128	50	50	38	29	39
盛筠欣	180129	50	50	37	29	44
郭策晗	180130	50	50	35	24	39
茅珍	180131	50	50	40	30	45
邹璧	180132	50	50	39	28	45
时固雄	180133	50	50	37	25	42
尹美雪	180134	50	50	40	25	40
郎之	180201	50	50	36	29	41
茅露嫣	180202	50	50	39	29	43
黄鹏和	180203	50	50	38	27	44
成铭鸣	180204	50	50	36	25	43
苗晨佩	180205	50	50	36	26	40
郭欢瑗	180206	50	50	35	29	39
茅蓉	180207	50	50	36	26	39
郎瑞	180208	50	50	39	24	45
闵琴	180209	50	50	38	28	42
花昭莹	180210	50	50	35	26	42
苏皑霞	180211	50	50	36	28	45
贾珊萱	180212	50	50	40	26	44
章巧	180213	50	50	35	23	42
金翰	180214	50	50	40	27	39
窦仪	180215	50	50	40	25	42
苏榕丹	180216	50	50	35	24	39
韩铭婉	180217	50	50	40	26	45
童文	180218	50	50	35	23	42
陶珍妍	180219	50	50	39	24	40
夏霭	180220	50	50	40	30	44
倪和荔	180221	50	50	37	23	44
纪纯	180222	50	50	40	27	42
黄瑗	180223	50	50	39	29	44
季梦晶	180224	50	50	40	25	40
赵谦	180225	50	50	35	27	39
彭之旭	180226	50	50	37	28	41
张菁	180227	50	50	37	23	42
谈启镇	180228	50	50	37	24	42
安琛薇	180229	50	50	37	28	44
朱晶韵	180230	50	50	39	29	41
伏函英	180231	50	50	38	30	43
钱先皑	180232	50	50	39	27	44
雷滢可	180233	50	50	40	27	45
柏雪	180234	50	50	38	23	41
章娟	180235	50	50	38	23	40
苏瑗	180236	50	50	39	28	44
颜婷	180237	50	50	39	25	43
颜姣瑞	180301	50	50	39	28	39
夏柏鹏	180302	50	50	37	24	43
季岚宏	180303	50	50	38	23	41
倪娟	180304	50	50	35	23	40
蒋涵雪	180305	50	50	35	27	40
常巧丽	180306	50	50	37	30	42
袁黛菲	180307	50	50	39	24	43
戴弘	180308	50	50	37	24	42
孔芳	180309	50	50	38	28	45
纪仪航	180310	50	50	40	25	43
孔钊文	180311	50	50	37	25	41
滕洁宜	180312	50	50	39	29	41
董琛琛	180313	50	50	35	30	44
杜轮	180314	50	50	35	30	41
管栋露	180315	50	50	38	30	40
贺晨	180316	50	50	36	28	40
路琛策	180317	50	50	37	23	45
麻鸣晴	180318	50	50	36	25	42
支洁	180319	50	50	36	28	42
童言婵	180320	50	50	37	25	40
臧琴亨	180321	50	50	35	27	39
支欢	180322	50	50	40	29	41
徐筠	180323	50	50	36	27	39
莫环伯	180324	50	50	36	27	42
时茗	180325	50	50	39	30	43
韩瑛倩	180326	50	50	39	26	43
曹嘉莉	180327	50	50	38	26	42
花行子	180328	50	50	35	25	44
闵英琴	180329	50	50	37	26	43
姜环梦	180330	50	50	38	24	45
阮君云	180331	50	50	37	30	43
邵艺	180332	50	50	38	23	40
昝辰霭	180333	50	50	36	25	45
尤茜妹	180334	50	50	40	29	39
穆雪妹	180401	50	50	38	24	42
蔡爽启	180402	50	50	39	25	40
滕镇眉	180403	50	50	36	29	41
徐飘梦	180404	50	50	40	30	44
俞姬琰	180405	50	50	37	24	43
喻朋	180406	50	50	37	25	42
鲍亨华	180407	50	50	39	27	44
强芸凡	180408	50	50	38	24	42
杨勤思	180409	50	50	37	25	40
柯羽	180410	50	50	38	28	40
花妹	180411	50	50	37	30	44
郭舒	180412	50	50	36	28	40
娄静	180413	50	50	35	23	40
杨时	180414	50	50	37	26	43
费羽若	180415	50	50	39	28	42
朱琳莲	180416	50	50	38	27	44
谢竹倩	180417	50	50	36	30	41
郎翰	180418	50	50	39	27	43
和铎爽	180419	50	50	35	24	43
时璧	180420	50	50	37	24	39
奚清琴	180421	50	50	40	28	45
鲁楠晶	180422	50	50	39	30	44
尤冰荷	180423	50	50	39	25	42
蒋园涵	180424	50	50	38	27	44
柏浩乐	180425	50	50	37	24	39
汤丽茜	180426	50	50	40	30	43
姜婕辰	180427	50	50	38	26	39
滕沫伯	180428	50	50	35	26	42
常咏	180429	50	50	35	30	41
闵璧	180430	50	50	36	27	45
罗薇希	180431	50	50	36	24	43
凤涵	180432	50	50	35	27	41
孔玲聪	180433	50	50	40	27	45
殷雪洁	180434	50	50	39	25	41
钱欢晨	180435	50	50	37	29	40
莫美珍	180501	50	50	38	23	45
方园	180502	50	50	39	23	41
湛翔茜	180503	50	50	40	26	45
奚楠	180504	50	50	36	28	44
施芝瑛	180505	50	50	38	26	40
霍勤婷	180506	50	50	38	23	40
康悦仪	180507	50	50	36	28	45
柏文荷	180508	50	50	37	29	45
祁雪昭	180509	50	50	36	26	44
高琪	180510	50	50	37	30	45
计佳飘	180511	50	50	36	23	39
冯美珍	180512	50	50	40	24	40
童眉朗	180513	50	50	38	26	40
项辰	180514	50	50	37	27	41
梅铎香	180515	50	50	39	24	42
莫融美	180516	50	50	35	26	44
费珊艺	180517	50	50	36	24	41
狄奕	180518	50	50	39	28	43
许固	180519	50	50	38	25	43
凌舒楠	180520	50	50	37	30	39
朱芸	180521	50	50	38	28	43
樊妹勤	180522	50	50	36	28	41
何筠凡	180523	50	50	39	30	45
魏眉蓉	180524	50	50	36	26	43
闵瑶漩	180525	50	50	40	26	39
张希以	180526	50	50	39	29	41
卢菁轮	180527	50	50	37	23	43
蔡航	180528	50	50	38	30	45
卫冰怡	180529	50	50	36	27	45
夏镇钧	180530	50	50	37	28	45
张柔允	180531	50	50	35	30	42
贝珍宏	180532	50	50	39	30	40
屈咏柏	180533	50	50	36	28	40
杜固柏	180534	50	50	40	25	40
乐园	180535	50	50	36	26	42
史淇文	180536	50	50	39	26	44
褚苑轮	180537	50	50	39	25	39
徐铎瑾	180538	50	50	40	25	44
鲍娅	180601	50	50	38	23	45
施乐家	180602	50	50	35	29	43
余文铭	180603	50	50	38	27	44
田贞腾	180604	50	50	37	24	44
毕炎涵	180605	50	50	37	24	41
和斌建	180606	50	50	35	29	41
何冠影	180607	50	50	35	23	45
马婵宜	180608	50	50	39	30	39
支亮纨	180609	50	50	35	28	39
昝栋源	180610	50	50	40	24	43
董玲	180611	50	50	36	24	39
戚炎勤	180612	50	50	38	24	40
吕瑾凡	180613	50	50	35	28	41
明荔启	180614	50	50	39	24	45
蒋融岚	180615	50	50	36	23	40
贾嫣璐	180616	50	50	37	24	40
时茜芸	180617	50	50	36	27	40
盛茗泽	180618	50	50	38	23	40
和克爽	180619	50	50	36	25	39
江泓皑	180620	50	50	39	23	40
郎伊晨	180621	50	50	35	28	42
锺卿辰	180622	50	50	38	30	40
陈风夕	180623	50	50	40	24	39
金以婕	180624	50	50	35	24	44
邱云	180625	50	50	38	30	44
吕琬	180626	50	50	39	25	43
茅艳英	180627	50	50	37	29	43
盛茹	180628	50	50	39	25	45
苏娟柔	180629	50	50	39	24	45
霍之时	180630	50	50	38	23	42
何柏妤	180631	50	50	35	23	43
孙伊旭	180632	50	50	37	25	43
苏镇	180633	50	50	38	23	45
尹德依	180634	50	50	35	23	43
吕佳瑞	180635	50	50	39	23	42
郝霭	180701	50	50	37	27	43
熊瑶怡	180702	50	50	37	28	39
吕一茗	180703	50	50	38	28	41
苏君菲	180704	50	50	38	24	44
项淳	180705	50	50	38	23	42
庞韵	180706	50	50	37	23	40
费彤	180707	50	50	36	29	43
沈影	180708	50	50	40	25	40
林文蕊	180709	50	50	35	30	40
邬惠	180710	50	50	36	27	40
湛兰	180711	50	50	40	27	43
霍英晨	180712	50	50	40	23	39
徐芳奇	180713	50	50	35	27	43
常眉倩	180714	50	50	38	28	40
岑真艳	180715	50	50	36	23	44
邬全瑶	180716	50	50	39	30	42
纪丹影	180717	50	50	35	30	45
雷飘	180718	50	50	40	24	45
童聪	180719	50	50	39	28	42
梅秋影	180720	50	50	40	28	40
夏薇	180721	50	50	35	29	41
许清珍	180722	50	50	40	28	39
徐舒聪	180723	50	50	39	26	45
何泽函	180724	50	50	37	29	40
熊凡琬	180725	50	50	38	26	42
俞玉灵	180726	50	50	40	26	42
郭悦	180727	50	50	40	25	44
韩浩凡	180728	50	50	39	27	41
纪真娟	180729	50	50	40	30	45
苗家	180730	50	50	40	26	39
卞竹	180731	50	50	38	24	45
魏婕	180732	50	50	35	28	40
刁璐夕	180733	50	50	39	29	45
奚妹钧	180734	50	50	35	23	40
计彤聪	180735	50	50	37	23	40
明腾欣	180736	50	50	40	24	45
锺茜	180737	50	50	37	23	40
孟瑛媛	180801	50	50	36	25	43
祁毓	180802	50	50	36	27	39
蓝风	180803	50	50	38	28	40
尤钊妍	180804	50	50	36	30	43
梁旭	180805	50	50	36	26	41
何仪	180806	50	50	36	26	44
樊影克	180807	50	50	39	28	42
于秀镇	180808	50	50	39	29	42
昝瑞柔	180809	50	50	39	23	43
管璧宁	180810	50	50	38	30	41
苗慧元	180811	50	50	40	28	44
路妹	180812	50	50	35	28	45
褚羽婕	180813	50	50	37	24	44
成奕	180814	50	50	39	30	39
章希韵	180815	50	50	36	25	39
郝榕亨	180816	50	50	36	30	39
方晨	180817	50	50	35	24	39
郭云佩	180818	50	50	36	25	41
贾瑶渊	180819	50	50	40	29	43
戚伦	180820	50	50	37	29	43
祝云	180821	50	50	37	26	41
成吉夕	180822	50	50	40	23	39
鲁皑淑	180823	50	50	40	23	41
娄毓	180824	50	50	36	26	41
强岚	180825	50	50	36	23	44
纪先函	180826	50	50	38	27	40
酆伦佩	180827	50	50	36	28	41
邬翰	180828	50	50	36	23	39
林蓉婉	180829	50	50	37	24	43
虞梦	180830	50	50	39	24	43
明莹妹	180831	50	50	35	30	44
卞黛瑞	180832	50	50	37	27	40
张嘉弘	180833	50	50	39	27	41
殷筠柔	180834	50	50	36	23	43
乐雪妍	180835	50	50	38	26	41
尤婉纯	180836	50	50	36	26	40
林盛青	180901	50	50	37	23	40
夏冠	180902	50	50	36	25	44
狄育言	180903	50	50	38	28	41
萧雅琬	180904	50	50	40	25	40
钱若	180905	50	50	36	23	39
穆飘弘	180906	50	50	39	23	40
祁静雪	180907	50	50	40	28	40
谢风	180908	50	50	40	28	44
胡茗渊	180909	50	50	37	30	43
伍希莹	180910	50	50	38	30	43
岑晓枝	180911	50	50	40	29	39
昌旭	180912	50	50	36	25	39
狄影奇	180913	50	50	36	27	40
童环时	180914	50	50	40	26	45
禹梁宏	180915	50	50	37	28	39
罗英珊	180916	50	50	39	26	44
卜亮	180917	50	50	39	25	41
项舒宏	180918	50	50	40	27	43
鲁丹晴	180919	50	50	39	28	44
席希固	180920	50	50	38	26	45
支嘉怡	180921	50	50	39	29	44
纪宏	180922	50	50	36	30	39
贝芸	180923	50	50	37	24	43
周瑶元	180924	50	50	38	25	45
孟宏	180925	50	50	40	26	44
苏旭凡	180926	50	50	38	26	41
万纯	180927	50	50	39	27	40
舒憧文	180928	50	50	38	27	39
茅泓时	180929	50	50	37	25	39
淇	180930	50	50	35	28	42
方凡	180931	50	50	36	24	41
锺悦萱	180932	50	50	40	30	43
计琦一	180933	50	50	39	24	42
尹亨咏	181001	50	50	40	29	41
奚希嘉	181002	50	50	38	26	43
熊薇言	181003	50	50	36	23	44
柳启腾	181004	50	50	39	23	42
戚真	181005	50	50	36	24	39
水树辰	181006	50	50	36	27	41
李竹全	181007	50	50	40	23	39
纪霭依	181008	50	50	37	26	43
汤家琳	181009	50	50	40	28	39
万嫣琦	181010	50	50	36	23	40
孟月	181011	50	50	38	26	42
米奇园	181012	50	50	35	29	41
岑融榕	181013	50	50	36	27	39
季轮香	181014	50	50	38	30	41
童行华	181015	50	50	38	26	44
熊和静	181016	50	50	37	28	42
季朗策	181017	50	50	38	23	45
麻倩	181018	50	50	36	27	39
毛翔炎	181019	50	50	37	26	42
麻悦	181020	50	50	37	25	41
季茗雄	181021	50	50	35	25	42
窦希婵	181022	50	50	39	26	39
和华鸣	181023	50	50	40	28	39
刁轮	181024	50	50	38	29	39
计斌珍	181025	50	50	35	28	45
柏先元	181026	50	50	40	30	43
花莲渊	181027	50	50	39	27	41
卞克媛	181028	50	50	36	30	39
罗露	181029	50	50	40	28	42
苗淳咏	181030	50	50	35	27	39
水玲瑶	181031	50	50	38	27	42
童妍	181032	50	50	36	28	45
臧澜	181033	50	50	40	28	45
水环	181034	50	50	39	27	39
柳策	181035	50	50	38	24	43
吴月悦	181036	50	50	39	25	44
金悦先	181037	50	50	40	26	41
滕云卿	181038	50	50	37	25	41
魏腾雪	181101	50	50	37	23	42
吕柏婷	181102	50	50	37	23	39
花妍钊	181103	50	50	35	28	41
陈岚媛	181104	50	50	35	24	41
卞琦	181105	50	50	37	30	43
鲍蕊枝	181106	50	50	35	29	43
祝宜欢	181107	50	50	35	27	40
费岚依	181108	50	50	38	26	43
凤行淇	181109	50	50	37	23	41
马启欣	181110	50	50	35	27	44
虞泓丽	181111	50	50	40	27	39
樊怡夕	181112	50	50	35	25	40
林倩琰	181113	50	50	38	29	45
平晨	181114	50	50	38	29	41
湛琬卿	181115	50	50	36	25	45
柯雪嘉	181116	50	50	36	28	40
高维	181117	50	50	37	23	40
虞丽	181118	50	50	38	23	39
姜怡	181119	50	50	40	30	43
乐树惠	181120	50	50	37	27	44
万悦	181121	50	50	38	30	39
苗凡	181122	50	50	35	25	43
赵依梦	181123	50	50	35	27	45
马梁	181124	50	50	39	27	39
凌月腾	181125	50	50	35	25	44
罗霄倩	181126	50	50	35	24	44
章泓鹏	181127	50	50	36	27	42
袁行	181128	50	50	36	27	42
万奇珍	181129	50	50	36	29	44
骆源	181130	50	50	40	26	45
卫斌寒	181131	50	50	35	23	41
陈丽	181132	50	50	38	30	41
于飘卿	181133	50	50	35	23	41
潘梦嘉	181134	50	50	35	27	45
莫贞	181135	50	50	36	25	41
陈娴	181136	50	50	40	29	43
傅琴	181201	50	50	36	24	42
柏昭	181202	50	50	40	23	39
郭静真	181203	50	50	35	29	40
季媛嫣	181204	50	50	39	24	42
花乐琴	181205	50	50	35	29	40
潘瑶月	181206	50	50	40	24	41
岑影维	181207	50	50	36	24	45
茅盛	181208	50	50	36	30	44
熊苑	181209	50	50	37	25	42
俞悦	181210	50	50	39	28	45
谈伯依	181211	50	50	40	25	42
陶清	181212	50	50	36	28	42
奚瑶	181213	50	50	37	25	40
酆怡	181214	50	50	39	24	42
何瑗佳	181215	50	50	38	26	44
章雪馨	181216	50	50	36	28	41
鲍珍冰	181217	50	50	38	28	42
章慧舒	181218	50	50	35	30	42
李贞婷	181219	50	50	35	27	42
昌悦	181220	50	50	36	27	44
秦希美	181221	50	50	37	27	43
米丹怡	181222	50	50	39	27	44
管梁瑶	181223	50	50	40	24	44
于希妍	181224	50	50	35	26	40
葛子凝	181225	50	50	36	24	39
郎莎惠	181226	50	50	39	27	41
华冠	181227	50	50	38	28	40
秦薇	181228	50	50	36	23	45
殷晴彤	181229	50	50	37	26	39
戚之枫	181230	50	50	39	27	41
于咏媛	181231	50	50	39	29	42
贝钧希	181232	50	50	35	24	41
汪美莉	181233	50	50	35	27	40
骆茜姣	181234	50	50	38	27	44
郑瑶	181235	50	50	40	23	41
蓝巧函	181236	50	50	36	23	41
盛希	181237	50	50	38	26	42
萧茹苑	181238	50	50	35	29	44
邬贞芳	181301	50	50	40	27	44
史真浩	181302	50	50	39	25	40
于辰	181303	50	50	37	26	44
危秀炎	181304	50	50	38	25	40
成雅	181305	50	50	36	24	45
秦颖澜	181306	50	50	35	28	39
杨淇栋	181307	50	50	39	25	44
任克莹	181308	50	50	38	27	41
韩君婕	181309	50	50	37	24	39
蔡融	181310	50	50	40	24	40
江盛	181311	50	50	38	24	42
董云佩	181312	50	50	36	29	45
郎珍佳	181313	50	50	39	27	41
孙滢依	181314	50	50	40	23	42
孔萍乐	181315	50	50	39	26	39
华霞希	181316	50	50	36	26	43
茅淇彤	181317	50	50	36	24	45
苏全	181318	50	50	35	24	42
常全子	181319	50	50	40	25	43
安克	181320	50	50	38	26	45
伏霞叶	181321	50	50	37	26	40
袁姣	181322	50	50	36	23	41
郭云宁	181323	50	50	39	29	45
米奇亚	181324	50	50	40	25	42
尤纯伦	181325	50	50	38	28	41
顾清	181326	50	50	40	24	39
许仪树	181327	50	50	38	28	41
王彤冰	181328	50	50	36	28	39
田枫琳	181329	50	50	35	23	41
郑舒	181330	50	50	36	24	40
董霄颖	181331	50	50	35	28	41
蕊轮	181332	50	50	40	25	41
孔荔倩	181333	50	50	35	27	44
锺莉	181334	50	50	40	23	44
安琳韵	181335	50	50	37	27	40
云亮纯	181336	50	50	40	24	44
皮秋	181337	50	50	36	23	45
乐乐欣	181338	50	50	35	29	39
卢辰颖	181339	50	50	35	25	40
金羽	181340	50	50	38	24	43
旭	181401	50	50	39	27	42
蒋薇琳	181402	50	50	36	24	43
吴寒	181403	50	50	38	25	43
皮莉娴	181404	50	50	38	30	43
邹莹青	181405	50	50	37	25	40
蓝思	181406	50	50	37	27	45
卜荣炎	181407	50	50	36	29	43
葛艺影	181408	50	50	35	26	40
章凤霞	181409	50	50	39	23	39
邹娅行	181410	50	50	37	26	42
郑渊克	181411	50	50	37	29	40
郎宜梦	181412	50	50	36	28	39
于可	181413	50	50	39	28	43
邱瑾荷	181414	50	50	40	28	44
葛枫	181415	50	50	36	23	45
毛蓉静	181416	50	50	37	28	42
戚朗	181417	50	50	40	27	44
戚园凤	181418	50	50	38	24	42
毛影	181419	50	50	40	23	45
危弘奕	181420	50	50	37	25	39
尤枝玉	181421	50	50	37	25	39
吕琬丽	181422	50	50	38	26	43
虞菁	181423	50	50	40	28	41
茅瑗琴	181424	50	50	39	28	43
褚环宁	181425	50	50	38	26	42
奚元丽	181426	50	50	37	28	44
乐丽	181427	50	50	40	29	44
夏育黛	181428	50	50	39	23	45
贺雪	181429	50	50	40	25	43
危琪	181430	50	50	40	26	43
郑思	181431	50	50	40	28	44
徐欢婵	181432	50	50	35	28	40
邬枝枝	181501	50	50	39	25	42
舒宁锦	181502	50	50	36	24	44
霍素思	181503	50	50	35	30	39
臧怡露	181504	50	50	39	27	43
齐娅苑	181505	50	50	36	24	40
姚瑶嘉	181506	50	50	40	27	40
郑炎辰	181507	50	50	39	27	40
鲍莉倩	181508	50	50	35	26	45
骆璧	181509	50	50	40	27	45
孔嘉思	181510	50	50	38	27	40
支叶丽	181511	50	50	40	26	43
明淳飘	181512	50	50	38	29	42
米霞	181513	50	50	39	28	44
花惠雁	181514	50	50	35	30	43
宋旭	181515	50	50	38	24	41
江珠之	181516	50	50	40	30	45
